Gender,Height,Weight
Male,193,249
Male,177,137
Male,163,229
Male,177,247
Male,183,225
Male,167,165
Male,174,47
Male,178,164
Male,148,281
Male,143,139
Male,177,282
Male,186,165
Male,191,298
Male,157,76
Male,146,286
Male,220,212
Male,187,139
Male,175,54
Male,217,181
Male,207,259
Male,168,44
Male,143,89
Male,190,87
Male,228,144
Male,188,264
Male,225,66
Male,201,91
Male,220,269
Male,155,157
Male,133,262
Male,204,169
Male,225,58
Male,155,151
Male,192,174
Male,134,57
Male,142,279
Male,213,247
Male,166,149
Male,145,262
Male,147,228
Male,135,198
Male,132,156
Male,177,242
Male,138,244
Male,168,95
Male,145,205
Male,197,69
Male,140,179
Male,179,74
Male,174,208
Male,140,89
Male,191,251
Male,191,194
Male,160,153
Male,182,208
Male,200,280
Male,199,167
Male,222,227
Male,183,49
Male,189,169
Male,179,140
Male,178,73
Male,197,156
Male,215,244
Male,187,66
Male,165,222
Male,153,121
Male,170,175
Male,175,285
Male,207,69
Male,178,146
Male,204,188
Male,168,262
Male,191,59
Male,226,103
Male,203,238
Male,194,293
Male,168,131
Male,197,125
Male,174,292
Male,174,210
Male,146,125
Male,174,199
Male,215,110
Male,208,65
Male,153,290
Male,175,278
Male,175,184
Male,140,198
Male,220,56
Male,187,294
Male,132,269
Male,182,278
Male,144,136
Male,160,259
Male,184,67
Male,158,128
Male,187,231
Male,143,174
Male,179,192
Male,162,142
Male,171,35
Male,149,94
Male,228,231
Male,137,190
Male,177,127
Male,141,152
Male,149,77
Male,215,174
Male,167,130
Male,181,217
Male,227,233
Male,207,228
Male,141,121
Male,189,289
Male,209,94
Male,153,51
Male,212,198
Male,141,86
Male,160,158
Male,202,250
Male,228,56
Male,172,282
Male,222,167
Male,146,35
Male,184,105
Male,194,156
Male,146,119
Male,144,53
Male,167,52
Male,177,215
Male,137,211
Male,200,265
Male,164,275
Male,155,218
Male,158,210
Male,155,145
Male,154,167
Male,224,289
Male,154,212
Male,196,81
Male,199,134
Male,155,245
Male,155,176
Male,162,277
Male,169,281
Male,226,174
Male,177,288
Male,190,255
Male,174,49
Male,194,44
Male,206,95
Male,139,199
Male,133,149
Male,210,36
Male,132,138
Male,188,73
Male,198,235
Male,180,233
Male,162,277
Male,198,284
Male,172,270
Male,154,65
Male,201,99
Male,157,116
Male,144,147
Male,155,104
Male,172,93
Male,186,195
Male,139,275
Male,189,274
Male,175,279
Male,218,236
Male,134,252
Male,151,289
Male,136,104
Male,200,144
Male,205,243
Male,173,83
Male,155,78
Male,200,183
Male,143,138
Male,131,97
Male,161,224
Male,145,74
Male,134,152
Male,190,226
Male,209,125
Male,138,103
Male,215,58
Male,186,71
Male,221,41
Male,186,216
Male,159,257
Male,134,116
Male,210,297
Male,152,251
Male,156,64
Male,155,181
Male,165,298
Male,197,265
Male,155,274
Male,226,83
Male,133,162
Male,149,144
Male,227,299
Male,150,41
Male,166,137
Male,142,162
Male,199,255
Male,137,249
Male,195,281
Male,134,274
Male,200,55
Male,172,258
Male,136,35
Male,156,141
Male,203,186
Male,229,290
Male,221,132
Male,229,52
Male,197,294
Male,217,53
Male,222,86
Male,222,169
Male,180,162
Male,132,128
Male,134,149
Male,134,202
Male,160,147
Male,135,133
Male,135,42
Male,200,289
Male,185,181
Male,132,94
Male,133,197
Male,160,157
Male,225,105
Male,189,173
Male,211,132
Male,221,74
Male,149,129
Male,216,228
Male,229,190
Male,166,94
Male,151,73
Male,149,230
Male,165,201
Male,210,149
Male,187,279
Male,226,118
Male,159,218
Male,156,235
Male,130,252
Male,160,194
Male,185,156
Male,133,118
Male,147,134
Male,226,144
Male,201,198
Male,152,246
Male,215,64
Male,195,204
Male,132,247
Male,147,85
Male,172,287
Male,219,121
Male,149,266
Male,175,138
Male,198,178
Male,196,109
Male,210,271
Male,131,66
Male,172,78
Male,226,269
Male,179,50
Male,188,268
Male,187,206
Male,211,105
Male,134,111
Male,221,153
Male,144,174
Male,161,287
Male,213,259
Male,178,68
Male,167,241
Male,159,58
Male,215,281
Male,209,221
Male,177,226
Male,192,93
Male,216,40
Male,213,221
Male,163,78
Male,215,91
Male,211,60
Male,202,63
Male,152,136
Male,179,272
Male,175,293
Male,158,233
Male,157,115
Male,138,164
Male,224,186
Male,207,283
Male,131,213
Male,187,270
Male,216,158
Male,200,168
Male,206,113
Male,205,132
Male,149,264
Male,195,239
Male,138,233
Male,130,266
Male,218,276
Male,211,118
Male,209,82
Male,212,158
Male,192,299
Male,136,167
Male,138,76
Male,154,78
Male,201,227
Male,190,150
Male,160,136
Male,131,272
Male,205,195
Male,191,264
Male,143,213
Male,182,193
Male,142,262
Male,222,74
Male,137,136
Male,167,117
Male,176,81
Male,147,47
Male,170,78
Male,220,107
Male,149,166
Male,143,192
Male,185,246
Male,176,203
Male,189,124
Male,168,179
Male,187,276
Male,173,65
Male,132,216
Male,226,277
Male,178,195
Male,140,49
Male,145,272
Male,138,38
Male,133,106
Male,220,281
Male,181,72
Male,144,71
Male,158,121
Male,175,56
Male,182,278
Male,208,223
Male,166,258
Male,163,255
Male,173,206
Male,215,193
Male,133,207
Male,145,177
Male,159,52
Male,162,202
Male,172,83
Male,159,79
Male,166,117
Male,151,37
Male,159,192
Male,172,288
Male,195,267
Male,143,293
Male,228,50
Male,147,121
Male,160,257
Male,148,134
Male,170,237
Male,143,175
Male,161,194
Male,207,58
Male,137,179
Male,177,297
Male,217,202
Male,186,41
Male,143,62
Male,157,168
Male,197,51
Male,198,113
Male,182,36
Male,184,189
Male,130,229
Male,200,246
Male,226,130
Male,152,284
Male,217,133
Male,193,85
Male,183,198
Male,156,299
Male,158,153
Male,195,80
Male,145,49
Male,131,148
Male,219,85
Male,140,143
Male,175,106
Male,203,128
Male,192,227
Male,187,183
Male,191,194
Male,188,288
Male,192,162
Male,153,182
Male,197,182
Male,150,211
Male,132,205
Male,134,89
Male,157,52
Male,145,85
Male,200,263
Male,199,290
Male,157,168
Male,177,175
Male,176,156
Male,156,108
Male,177,120
Male,229,287
Male,162,191
Male,150,268
Male,220,198
Male,140,297
Male,187,197
Male,192,112
Male,209,44
Male,146,185
Male,207,200
Male,214,73
Male,165,168
Male,156,172
Male,175,51
Male,222,42
Male,165,104
Male,139,227
Male,183,218
Male,159,295
Male,217,154
Male,156,192
Male,201,116
Male,227,220
Male,207,210
Male,189,185
Male,191,218
Male,205,258
Male,146,78
Male,198,227
Male,140,105
Male,211,244
Male,159,38
Male,174,116
Male,225,224
Male,178,190
Male,142,151
Male,148,281
Male,219,240
Male,141,221
Male,163,105
Male,143,179
Male,163,89
Male,151,87
Male,204,189
Male,215,179
Male,224,209
Male,212,166
Male,220,218
Male,160,240
Male,171,54
Male,171,58
Male,180,291
Male,134,152
Male,191,277
Male,210,128
Male,131,104
Male,225,47
Male,215,56
Male,136,212
Male,212,46
Male,220,210
Male,203,155
Male,227,101
Male,133,204
Male,131,116
Male,205,198
Male,178,81
Male,226,283
Male,148,83
Male,135,197
Male,174,251
Male,160,273
Male,200,246
Male,160,222
Male,228,100
Male,203,209
Male,189,38
Male,200,197
Male,181,96
Male,192,56
Male,172,110
Male,139,69
Male,138,203
Male,193,98
Male,168,285
Male,132,273
Male,199,151
Male,198,75
Male,189,139
Male,171,104
Male,186,140
Male,154,111
Male,176,98
Male,138,131
Male,186,73
Male,142,135
Male,226,157
Male,140,118
Male,229,175
Male,143,208
Male,197,229
Male,189,297
Male,213,197
Male,209,113
Male,191,254
Male,136,172
Male,217,149
Male,193,281
Male,159,50
Male,207,124
Male,193,297
Male,172,58
Male,148,180
Male,185,52
Male,186,156
Male,160,107
Male,152,295
Male,161,288
Male,178,67
Male,141,214
Male,139,294
Male,221,54
Male,201,254
Male,206,82
Male,169,168
Male,141,193
Male,144,231
Male,221,104
Male,203,243
Male,221,171
Male,192,230
Male,142,59
Male,175,242
Male,171,110
Male,189,69
Male,155,280
Male,208,284
Male,141,125
Male,181,63
Male,187,274
Male,153,171
Male,187,149
Male,141,183
Male,187,250
Male,172,185
Male,180,176
Male,162,247
Male,176,112
Male,132,272
Male,224,81
Male,177,71
Male,190,213
Male,150,65
Male,150,277
Male,162,265
Male,163,78
Male,193,48
Male,216,79
Male,199,124
Male,197,202
Male,179,138
Male,163,277
Male,165,100
Male,166,60
Male,145,43
Male,222,202
Male,166,222
Male,149,78
Male,166,75
Male,136,201
Male,187,203
Male,205,212
Male,161,143
Male,201,286
Male,185,51
Male,189,194
Male,152,225
Male,210,56
Male,184,88
Male,161,92
Male,212,225
Male,224,134
Male,172,148
Male,194,261
Male,201,68
Male,225,211
Male,146,217
Male,227,152
Male,208,111
Male,134,67
Male,204,112
Male,199,101
Male,137,35
Male,212,101
Male,222,121
Male,158,159
Male,217,47
Male,134,98
Male,217,178
Male,217,143
Male,210,141
Male,217,130
Male,185,205
Male,179,297
Male,214,251
Male,133,175
Male,136,292
Male,225,53
Male,208,225
Male,133,160
Male,182,216
Male,158,91
Male,227,40
Male,220,272
Male,205,191
Male,135,98
Male,165,149
Male,183,218
Male,201,295
Male,203,98
Male,217,145
Male,155,96
Male,213,82
Male,187,87
Male,140,118
Male,158,121
Male,208,152
Male,207,175
Male,134,47
Male,222,204
Male,211,46
Male,187,244
Male,182,255
Male,149,219
Male,136,43
Male,219,218
Male,193,194
Male,146,253
Male,138,280
Male,169,299
Male,194,251
Male,159,68
Male,177,163
Male,179,148
Male,222,201
Male,168,106
Male,176,238
Male,196,124
Male,162,76
Male,159,80
Male,157,51
Male,154,158
Male,199,275
Male,157,229
Male,176,221
Male,209,50
Male,163,170
Male,156,74
Male,191,91
Male,151,211
Male,208,215
Male,133,138
Male,184,243
Male,199,163
Male,168,278
Male,219,205
Male,137,180
Male,134,110
Male,155,159
Male,179,280
Male,202,293
Male,183,98
Male,179,160
Male,161,222
Male,159,39
Male,154,226
Male,192,249
Male,204,195
Male,211,144
Male,215,274
Male,178,40
Male,164,263
Male,166,192
Male,154,199
Male,172,175
Male,220,256
Male,204,162
Male,199,82
Male,130,258
Male,145,294
Male,162,244
Male,209,103
Male,201,37
Male,134,108
Male,194,215
Male,168,189
Male,160,148
Male,192,161
Male,191,59
Male,227,95
Male,157,109
Male,198,289
Male,221,127
Male,145,49
Male,223,212
Male,209,249
Male,145,48
Male,217,250
Male,188,125
Male,169,78
Male,138,228
Male,219,136
Male,201,210
Male,168,229
Male,200,287
Male,154,136
Male,197,78
Male,176,107
Male,146,167
Male,162,114
Male,205,76
Male,193,130
Male,195,69
Male,193,267
Male,217,137
Male,179,164
Male,161,142
Male,175,200
Male,191,234
Male,143,206
Male,143,45
Male,217,277
Male,169,186
Male,200,194
Male,135,248
Male,151,74
Male,228,296
Male,130,36
Male,222,109
Male,163,236
Male,156,262
Male,173,90
Male,177,194
Male,204,98
Male,195,68
Male,139,102
Male,130,289
Male,130,253
Male,154,168
Male,196,167
Male,157,249
Male,227,98
Male,147,197
Male,171,212
Male,187,59
Male,149,111
Male,196,229
Male,158,233
Male,183,184
Male,214,267
Male,177,122
Male,132,227
Male,149,284
Male,190,65
Male,209,236
Male,145,98
Male,159,206
Male,135,40
Male,197,69
Male,134,199
Male,215,168
Male,227,233
Male,228,200
Male,144,81
Male,222,251
Male,135,43
Male,206,54
Male,142,224
Male,143,246
Male,149,51
Male,140,101
Male,183,59
Male,182,235
Male,182,100
Male,228,263
Male,215,52
Male,197,116
Male,208,287
Male,166,181
Male,146,59
Male,181,140
Male,207,226
Male,221,186
Male,178,182
Male,225,195
Male,145,92
Male,201,53
Male,227,55
Male,151,273
Male,141,283
Male,194,49
Male,158,222
Male,216,97
Male,163,145
Male,198,135
Male,215,217
Male,221,242
Male,146,97
Male,141,249
Male,208,165
Male,199,50
Male,152,60
Male,167,59
Male,158,241
Male,144,193
Male,189,245
Male,161,256
Male,213,148
Male,138,204
Male,188,81
Male,153,118
Male,177,85
Male,201,198
Male,149,244
Male,172,162
Male,195,41
Male,188,185
Male,206,111
Male,229,161
Male,188,183
Male,140,62
Male,177,120
Male,152,66
Male,205,91
Male,165,103
Male,184,56
Male,153,296
Male,182,72
Male,162,115
Male,151,231
Male,186,126
Male,220,109
Male,160,51
Male,136,99
Male,183,136
Male,142,110
Male,210,173
Male,222,200
Male,207,98
Male,195,282
Male,207,146
Male,151,296
Male,202,105
Male,205,298
Male,187,125
Male,180,238
Male,136,117
Male,219,133
Male,216,42
Male,217,118
Male,202,216
Male,190,78
Male,140,51
Male,139,70
Male,186,227
Male,174,290
Male,220,146
Male,158,147
Male,177,39
Male,134,87
Male,175,236
Male,204,46
Male,188,222
Male,222,287
Male,179,131
Male,149,68
Male,195,134
Male,177,199
Male,195,164
Male,154,128
Male,221,99
Male,158,104
Male,193,272
Male,174,270
Male,156,43
Male,150,145
Male,205,239
Male,180,220
Male,205,270
Male,228,280
Male,134,118
Male,158,107
Male,207,66
Male,147,100
Male,228,83
Male,206,272
Male,168,86
Male,192,236
Male,193,242
Male,227,214
Male,215,228
Male,157,114
Male,153,237
Male,140,272
Male,159,169
Male,163,131
Male,207,57
Male,222,238
Male,180,126
Male,153,203
Male,152,148
Male,209,179
Male,145,81
Male,178,187
Male,188,204
Male,201,185
Male,153,208
Male,153,191
Male,214,64
Male,133,111
Male,214,259
Male,146,52
Male,150,79
Male,132,157
Male,214,263
Male,154,161
Male,156,284
Male,201,96
Male,171,136
Male,162,256
Male,212,131
Male,144,119
Male,205,89
Male,196,56
Male,164,214
Male,174,155
Male,201,75
Male,141,165
Male,186,155
Male,222,148
Male,160,96
Male,146,108
Male,170,292
Male,165,52
Male,144,189
Male,144,297
Male,217,50
Male,206,59
Male,155,179
Male,213,225
Male,182,256
Male,227,214
Male,203,285
Male,137,148
Male,226,130
Male,196,144
Male,182,193
Male,144,167
Male,207,277
Male,204,67
Male,170,64
Male,164,64
Male,204,194
Male,138,221
Male,156,281
Male,158,260
Male,170,119
Male,226,164
Male,137,148
Male,223,234
Male,204,184
Male,155,51
Male,144,129
Male,179,277
Male,205,100
Male,184,218
Male,133,142
Male,130,92
Male,227,92
Male,209,249
Male,228,165
Male,174,233
Male,181,73
Male,164,280
Male,199,246
Male,196,213
Male,148,177
Male,159,86
Male,156,52
Male,198,104
Male,135,99
Male,171,164
Male,165,184
Male,160,71
Male,172,56
Male,220,52
Male,168,260
Male,218,247
Male,228,94
Male,182,90
Male,167,246
Male,147,236
Male,168,229
Male,214,274
Male,167,254
Male,136,270
Male,148,190
Male,164,104
Male,187,227
Male,144,70
Male,150,113
Male,147,241
Male,214,245
Male,204,285
Male,193,132
Male,204,185
Male,225,143
Male,166,106
Male,198,258
Male,229,39
Male,229,282
Male,152,57
Male,139,49
Male,189,181
Male,181,239
Male,205,160
Male,224,245
Male,188,263
Male,229,70
Male,163,94
Male,223,141
Male,209,55
Male,226,227
Male,212,197
Male,152,207
Male,136,188
Male,186,260
Male,225,52
Male,217,120
Male,174,140
Male,143,268
Male,191,105
Male,178,54
Male,191,159
Male,166,245
Male,159,87
Male,172,287
Male,207,115
Male,217,232
Male,194,82
Male,135,141
Male,177,197
Male,182,163
Male,194,256
Male,200,44
Male,221,113
Male,130,236
Male,147,197
Male,147,154
Male,152,112
Male,157,284
Male,161,145
Male,147,127
Male,204,287
Male,210,245
Male,210,250
Male,207,248
Male,224,215
Male,191,199
Male,161,116
Male,188,240
Male,143,59
Male,137,68
Male,171,222
Male,201,53
Male,224,295
Male,193,53
Male,186,141
Male,222,113
Male,141,139
Male,167,101
Male,188,110
Male,191,283
Male,209,129
Male,198,88
Male,139,116
Male,198,193
Male,187,295
Male,158,254
Male,215,106
Male,137,59
Male,144,85
Male,195,176
Male,149,225
Male,188,156
Male,208,269
Male,190,282
Male,151,286
Male,160,259
Male,209,44
Male,219,281
Male,194,146
Male,153,55
Male,143,276
Male,205,270
Male,153,229
Male,209,280
Male,203,190
Male,223,206
Male,172,114
Male,210,138
Male,214,126
Male,157,245
Male,131,117
Male,187,233
Male,210,240
Male,210,180
Male,211,225
Male,220,258
Male,130,92
Male,194,94
Male,164,131
Male,168,280
Male,135,106
Male,185,56
Male,218,247
Male,133,243
Male,221,146
Male,218,245
Male,199,272
Male,130,257
Male,173,58
Male,176,132
Male,218,185
Male,195,172
Male,165,135
Male,206,280
Male,149,246
Male,207,269
Male,200,216
Male,168,133
Male,143,97
Male,152,96
Male,229,232
Male,142,69
Male,159,72
Male,133,199
Male,157,174
Male,169,289
Male,198,80
Male,176,159
Male,217,75
Male,209,209
Male,186,197
Male,223,41
Male,138,157
Male,139,288
Male,186,61
Male,160,191
Male,140,158
Male,225,67
Male,190,184
Male,161,283
Male,196,117
Male,172,124
Male,167,204
Male,201,289
Male,186,252
Male,152,201
Male,155,147
Male,184,299
Male,135,112
Male,144,47
Male,189,268
Male,196,169
Male,159,150
Male,210,187
Male,204,163
Male,154,125
Male,222,255
Male,197,109
Male,172,131
Male,142,101
Male,182,152
Male,207,94
Male,216,103
Male,160,140
Male,181,71
Male,216,162
Male,190,220
Male,200,56
Male,148,299
Male,140,101
Male,130,80
Male,134,79
Male,214,198
Male,216,159
Male,176,93
Male,145,135
Male,164,231
Male,221,225
Male,184,217
Male,222,184
Male,178,46
Male,154,281
Male,141,151
Male,204,171
Male,169,240
Male,198,277
Male,176,186
Male,194,85
Male,154,53
Male,208,217
Male,140,237
Male,168,106
Male,144,87
Male,179,214
Male,223,161
Male,178,156
Male,162,150
Male,221,148
Male,153,209
Male,202,202
Male,135,144
Male,219,290
Male,161,42
Male,136,263
Male,199,105
Male,193,259
Male,165,190
Male,178,254
Male,203,147
Male,173,199
Male,132,51
Male,155,178
Male,203,179
Male,178,246
Male,160,117
Male,134,186
Male,148,266
Male,154,260
Male,153,243
Male,178,93
Male,224,177
Male,190,137
Male,216,145
Male,182,225
Male,227,265
Male,227,299
Male,162,74
Male,218,297
Male,214,112
Male,176,73
Male,134,203
Male,137,60
Male,177,156
Male,181,58
Male,170,92
Male,146,68
Male,200,216
Male,165,247
Male,228,277
Male,151,117
Male,189,222
Male,169,60
Male,175,145
Male,183,148
Male,188,274
Male,211,122
Male,177,237
Male,206,168
Male,171,136
Male,220,201
Male,140,174
Male,199,230
Male,158,143
Male,148,144
Male,184,183
Male,175,294
Male,198,37
Male,186,80
Male,172,172
Male,185,94
Male,176,56
Male,205,145
Male,227,194
Male,197,259
Male,183,253
Male,220,73
Male,168,244
Male,142,67
Male,189,93
Male,196,203
Male,140,256
Male,156,215
Male,167,75
Male,227,109
Male,139,89
Male,182,97
Male,219,190
Male,198,239
Male,193,294
Male,226,42
Male,180,117
Male,166,295
Male,168,258
Male,197,96
Male,226,121
Male,222,253
Male,198,261
Male,199,237
Male,165,104
Male,223,272
Male,153,152
Male,178,36
Male,153,225
Male,225,80
Male,171,220
Male,218,128
Male,178,93
Male,207,174
Male,214,77
Male,205,48
Male,192,219
Male,196,224
Male,178,240
Male,190,292
Male,213,153
Male,220,252
Male,208,45
Male,203,112
Male,188,196
Male,188,202
Male,141,277
Male,202,218
Male,143,180
Male,199,260
Male,137,49
Male,221,116
Male,215,150
Male,138,255
Male,178,188
Male,219,200
Male,188,280
Male,193,197
Male,213,56
Male,174,124
Male,176,229
Male,134,156
Male,155,156
Male,200,243
Male,137,59
Male,194,104
Male,206,277
Male,201,237
Male,202,125
Male,177,219
Male,144,130
Male,209,180
Male,146,211
Male,159,265
Male,147,277
Male,159,241
Male,200,212
Male,156,234
Male,133,278
Male,162,135
Male,218,64
Male,160,142
Male,148,118
Male,148,281
Male,207,154
Male,145,213
Male,198,58
Male,132,266
Male,176,113
Male,224,176
Male,211,179
Male,207,146
Male,139,162
Male,221,121
Male,162,146
Male,139,161
Male,173,83
Male,198,204
Male,156,80
Male,179,256
Male,219,90
Male,166,38
Male,152,43
Male,146,293
Male,202,266
Male,163,117
Male,135,106
Male,131,158
Male,208,60
Male,149,110
Male,159,285
Male,207,273
Male,226,291
Male,161,48
Male,209,255
Male,170,74
Male,161,133
Male,195,121
Male,223,61
Male,195,235
Male,149,117
Male,188,60
Male,145,228
Male,210,259
Male,211,272
Male,146,299
Male,212,153
Male,205,180
Male,145,120
Male,166,55
Male,150,37
Male,153,241
Male,139,74
Male,171,107
Male,197,73
Male,170,287
Male,209,49
Male,224,276
Male,201,67
Male,138,222
Male,211,194
Male,228,82
Male,162,220
Male,215,46
Male,133,116
Male,186,76
Male,166,253
Male,136,259
Male,204,81
Male,212,132
Male,173,121
Male,178,181
Male,161,288
Male,187,92
Male,176,284
Male,144,120
Male,188,155
Male,202,35
Male,198,171
Male,130,270
Male,223,130
Male,203,123
Male,199,211
Male,142,159
Male,181,212
Male,137,90
Male,183,153
Male,176,97
Male,154,147
Male,164,220
Male,135,287
Male,196,175
Male,133,203
Male,152,210
Male,170,214
Male,153,123
Male,132,235
Male,154,218
Male,221,141
Male,152,273
Male,220,269
Male,180,116
Male,198,166
Male,142,158
Male,219,173
Male,218,257
Male,216,276
Male,198,199
Male,133,183
Male,161,94
Male,170,50
Male,162,62
Male,168,100
Male,216,229
Male,222,214
Male,218,173
Male,229,263
Male,138,212
Male,187,120
Male,211,91
Male,152,291
Male,169,246
Male,173,118
Male,155,129
Male,146,289
Male,177,66
Male,213,182
Male,153,113
Male,195,89
Male,137,154
Male,151,122
Male,154,241
Male,180,199
Male,175,184
Male,190,229
Male,196,61
Male,136,224
Male,228,273
Male,159,182
Male,229,192
Male,144,277
Male,193,138
Male,221,104
Male,213,254
Male,155,296
Male,209,129
Male,211,286
Male,162,72
Male,156,183
Male,135,157
Male,176,271
Male,188,157
Male,132,67
Male,218,283
Male,198,152
Male,213,129
Male,144,117
Male,143,240
Male,177,43
Male,152,169
Male,137,59
Male,155,63
Male,160,273
Male,197,253
Male,142,129
Male,168,193
Male,136,58
Male,217,127
Male,172,150
Male,178,186
Male,149,231
Male,200,152
Male,149,289
Male,223,233
Male,205,198
Male,187,103
Male,163,273
Male,151,61
Male,213,176
Male,192,60
Male,225,268
Male,187,221
Male,176,69
Male,173,128
Male,158,37
Male,155,271
Male,164,93
Male,197,119
Male,137,170
Male,189,180
Male,195,171
Male,141,233
Male,137,71
Male,149,231
Male,174,188
Male,197,257
Male,158,120
Male,144,238
Male,192,109
Male,142,126
Male,140,179
Male,225,96
Male,144,72
Male,228,43
Male,181,199
Male,225,85
Male,209,203
Male,189,201
Male,190,293
Male,181,157
Male,214,157
Male,182,122
Male,162,122
Male,183,81
Male,150,40
Male,153,183
Male,149,72
Male,207,252
Male,172,235
Male,170,125
Male,218,141
Male,170,153
Male,163,126
Male,201,268
Male,202,107
Male,222,231
Male,132,81
Male,152,73
Male,153,111
Male,227,162
Male,187,294
Male,219,248
Male,224,209
Male,183,142
Male,188,55
Male,167,243
Male,214,53
Male,175,294
Male,146,50
Male,137,137
Male,213,175
Male,167,133
Male,205,109
Male,154,267
Male,208,161
Male,184,277
Male,164,174
Male,189,192
Male,176,37
Male,224,201
Male,204,149
Male,203,144
Male,198,40
Male,209,243
Male,173,266
Male,170,257
Male,150,47
Male,178,175
Male,196,64
Male,154,278
Male,183,215
Male,173,161
Male,163,160
Male,170,290
Male,150,169
Male,227,234
Male,148,37
Male,200,184
Male,194,112
Male,134,207
Male,194,233
Male,142,237
Male,134,79
Male,225,178
Male,217,206
Male,184,224
Male,210,269
Male,194,127
Male,207,96
Male,214,246
Male,155,94
Male,195,281
Male,163,176
Male,155,116
Male,207,73
Male,163,205
Male,160,130
Male,179,226
Male,192,294
Male,137,149
Male,162,119
Male,180,160
Male,134,65
Male,189,242
Male,146,287
Male,226,256
Male,189,238
Male,143,262
Male,133,123
Male,217,285
Male,136,167
Male,157,98
Male,219,182
Male,149,252
Male,200,77
Male,200,39
Male,155,63
Male,216,52
Male,205,142
Male,146,95
Male,158,280
Male,200,231
Male,172,148
Male,173,157
Male,147,163
Male,187,94
Male,211,282
Male,189,152
Male,211,76
Male,193,231
Male,226,156
Male,205,42
Male,157,81
Male,140,82
Male,225,180
Male,168,128
Male,140,254
Male,131,128
Male,229,198
Male,168,176
Male,144,50
Male,145,207
Male,167,137
Male,227,226
Male,214,261
Male,143,171
Male,206,263
Male,227,213
Male,177,296
Male,213,86
Male,174,102
Male,182,120
Male,178,191
Male,149,73
Male,207,191
Male,227,271
Male,201,141
Male,140,248
Male,132,271
Male,191,209
Male,170,143
Male,170,71
Male,163,297
Male,184,178
Male,189,88
Male,200,160
Male,212,198
Male,196,238
Male,149,90
Male,219,106
Male,147,111
Male,156,173
Male,171,280
Male,204,107
Male,153,119
Male,192,280
Male,227,148
Male,195,277
Male,221,122
Male,212,50
Male,180,41
Male,178,196
Male,176,287
Male,200,168
Male,193,55
Male,176,241
Male,156,288
Male,162,121
Male,220,105
Male,133,278
Male,135,71
Male,188,57
Male,168,219
Male,222,190
Male,149,137
Male,140,287
Male,214,73
Male,151,126
Male,229,239
Male,221,68
Male,163,58
Male,184,128
Male,172,182
Male,174,181
Male,184,225
Male,170,82
Male,178,54
Male,211,169
Male,177,112
Male,221,289
Male,218,131
Male,223,183
Male,181,211
Male,156,159
Male,219,35
Male,189,62
Male,204,124
Male,165,97
Male,141,130
Male,146,175
Male,210,118
Male,202,196
Male,181,45
Male,211,68
Male,216,58
Male,167,67
Male,178,87
Male,221,228
Male,220,94
Male,176,125
Male,183,82
Male,141,105
Male,176,238
Male,191,167
Male,152,130
Male,182,271
Male,134,233
Male,175,198
Male,219,239
Male,179,238
Male,172,58
Male,185,277
Male,198,297
Male,197,212
Male,139,257
Male,154,85
Male,174,207
Male,173,126
Male,150,155
Male,174,281
Male,229,197
Male,186,92
Male,145,145
Male,179,245
Male,185,194
Male,203,275
Male,210,191
Male,186,80
Male,190,72
Male,158,52
Male,209,290
Male,154,175
Male,178,266
Male,152,123
Male,194,184
Male,161,203
Male,151,281
Male,172,123
Male,162,160
Male,152,284
Male,193,166
Male,158,129
Male,204,109
Male,169,114
Male,161,219
Male,177,194
Male,223,140
Male,152,201
Male,176,139
Male,220,289
Male,228,243
Male,164,92
Male,185,286
Male,143,243
Male,181,186
Male,213,86
Male,171,108
Male,225,62
Male,229,286
Male,228,258
Male,160,166
Male,147,125
Male,189,119
Male,149,252
Male,204,167
Male,225,56
Male,199,63
Male,176,63
Male,206,47
Male,229,237
Male,200,188
Male,210,277
Male,223,176
Male,141,229
Male,172,233
Male,211,138
Male,157,203
Male,154,214
Male,185,207
Male,197,148
Male,225,131
Male,146,181
Male,159,126
Male,148,267
Male,166,279
Male,164,299
Male,203,291
Male,166,134
Male,140,247
Male,144,111
Male,138,177
Male,206,181
Male,168,51
Male,136,163
Male,174,298
Male,192,56
Male,209,277
Male,207,250
Male,189,204
Male,144,40
Male,147,101
Male,165,249
Male,166,74
Male,139,70
Male,216,283
Male,171,143
Male,219,284
Male,170,200
Male,180,37
Male,229,132
Male,228,173
Male,210,41
Male,184,53
Male,221,206
Male,164,169
Male,195,167
Male,163,191
Male,141,226
Male,167,68
Male,169,110
Male,226,216
Male,198,196
Male,153,102
Male,226,73
Male,160,106
Male,168,271
Male,136,152
Male,208,269
Male,203,178
Male,191,267
Male,138,243
Male,198,171
Male,210,135
Male,229,181
Male,163,53
Male,207,226
Male,218,293
Male,199,128
Male,150,183
Male,134,165
Male,220,192
Male,160,99
Male,135,135
Male,190,253
Male,201,165
Male,205,65
Male,180,74
Male,171,270
Male,223,228
Male,204,211
Male,222,186
Male,201,121
Male,191,240
Male,182,145
Male,135,174
Male,162,198
Male,165,246
Male,179,236
Male,174,121
Male,204,95
Male,161,177
Male,130,159
Male,224,178
Male,207,273
Male,210,88
Male,201,289
Male,146,256
Male,192,193
Male,208,223
Male,209,68
Male,177,57
Male,193,139
Male,130,164
Male,156,252
Male,195,292
Male,165,67
Male,179,115
Male,136,178
Male,134,54
Male,133,282
Male,185,185
